06:48:10: ( 7 , T=P#R=O#211669182502159132 , T=P#R=O#211669182502159132 , T=X#R=X#0 , T=X#R=X#0 , Erhellen , Erhellen , 0 , 1092610256 , Temporary Rune Buff ) Erhellen's Temporary Rune Buff fades from Erhellen.
07:03:34: ( 23 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 353 , 1509965523 , Fiery Burst ) Khail's Fiery Burst critically hits Dungeon Practice Dummy for 353 Fire damage. 
07:03:34: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849862 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 565 , 1817878418 , Thunder Strike ) Khail's Thunder Strike hits Dungeon Practice Dummy for 565 Air damage. 
07:03:34: ( 23 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849857 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 852 , 1817878418 , Thunder Strike ) Khail's Thunder Strike critically hits Dungeon Practice Dummy for 852 Air damage. 
07:03:34: ( 27 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 10 , 148138694 , Planar Blade ) Khail's Planar Blade gives Khail 10 Power.
07:03:34: ( 9 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 0 , 790486949 , Enhanced Storm Burst ) Khail's Enhanced Storm Burst dissipates from Dungeon Practice Dummy.
07:03:34: ( 9 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849857 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 0 , 790486949 , Enhanced Storm Burst ) Khail's Enhanced Storm Burst dissipates from Dungeon Practice Dummy.
07:03:35: ( 4 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 235 , 1509965523 , Fiery Burst ) Dungeon Practice Dummy suffers 235 Fire damage from Khail's Fiery Burst. 
07:03:35: ( 6 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 0 , 1579969472 , Pact ) Khail gains Khail's Pact.
07:03:35: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 410 , 1817878418 , Thunder Strike ) Khail's Thunder Strike hits Dungeon Practice Dummy for 410 Air damage. 
07:03:35: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 91 , 673870226 , Elemental Touch ) Khail's Elemental Touch hits Dungeon Practice Dummy for 91 Air damage. 
07:03:35: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849862 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 573 , 1817878418 , Thunder Strike ) Khail's Thunder Strike hits Dungeon Practice Dummy for 573 Air damage. 
07:03:36: ( 23 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 353 , 1509965523 , Fiery Burst ) Khail's Fiery Burst critically hits Dungeon Practice Dummy for 353 Fire damage. 
07:03:36: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849857 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 438 , 1817878418 , Thunder Strike ) Khail's Thunder Strike hits Dungeon Practice Dummy for 438 Air damage. 
07:03:36: ( 6 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 0 , 450193796 , Storm Burst ) Khail gains Khail's Storm Burst.
07:03:36: ( 9 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 0 , 1509965523 , Fiery Burst ) Khail's Fiery Burst dissipates from Dungeon Practice Dummy.
07:03:36: ( 4 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 235 , 1509965523 , Fiery Burst ) Dungeon Practice Dummy suffers 235 Fire damage from Khail's Fiery Burst. 
07:03:37: ( 7 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 0 , 450193796 , Storm Burst ) Khail's Storm Burst fades from Khail.
07:03:37: ( 27 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 10 , 148138694 , Planar Blade ) Khail's Planar Blade gives Khail 10 Power.
07:03:37: ( 8 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 0 , 790486949 , Enhanced Storm Burst ) Dungeon Practice Dummy is afflicted by Khail's Enhanced Storm Burst.
07:03:37: ( 23 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 1005 , 450193796 , Storm Burst ) Khail's Storm Burst critically hits Dungeon Practice Dummy for 1005 Air damage. 
07:03:37: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 94 , 673870226 , Elemental Touch ) Khail's Elemental Touch hits Dungeon Practice Dummy for 94 Air damage. 
07:03:37: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 106 , 548293169 , Auto Attack ) Khail's Auto Attack hits Dungeon Practice Dummy for 106 Physical damage. 
07:03:37: ( 9 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849862 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 0 , 1580629321 , Enhanced Fiery Burst ) Khail's Enhanced Fiery Burst dissipates from Dungeon Practice Dummy.
07:03:37: ( 8 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849862 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 0 , 790486949 , Enhanced Storm Burst ) Dungeon Practice Dummy is afflicted by Khail's Enhanced Storm Burst.
07:03:37: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849862 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 670 , 450193796 , Storm Burst ) Khail's Storm Burst hits Dungeon Practice Dummy for 670 Air damage. 
07:03:37: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849857 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 670 , 450193796 , Storm Burst ) Khail's Storm Burst hits Dungeon Practice Dummy for 670 Air damage. 
07:03:37: ( 6 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 0 , 1579969472 , Pact ) Khail gains Khail's Pact.
07:03:37: ( 8 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849857 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 0 , 790486949 , Enhanced Storm Burst ) Dungeon Practice Dummy is afflicted by Khail's Enhanced Storm Burst.
07:03:37: ( 27 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 10 , 148138694 , Planar Blade ) Khail's Planar Blade gives Khail 10 Power.
07:03:37: ( 23 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 672 , 1817878418 , Thunder Strike ) Khail's Thunder Strike critically hits Dungeon Practice Dummy for 672 Air damage. 
07:03:38: ( 27 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 1 , 740830348 , Weapon Master ) Khail's Weapon Master gives Khail 1 .
07:03:38: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849862 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 437 , 1817878418 , Thunder Strike ) Khail's Thunder Strike hits Dungeon Practice Dummy for 437 Air damage. 
07:03:38: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849862 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 94 , 673870226 , Elemental Touch ) Khail's Elemental Touch hits Dungeon Practice Dummy for 94 Air damage. 
07:03:38: ( 6 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 0 , 1579969472 , Pact ) Khail gains Khail's Pact.
07:03:38: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849857 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 438 , 1817878418 , Thunder Strike ) Khail's Thunder Strike hits Dungeon Practice Dummy for 438 Air damage. 
07:03:39: ( 27 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 10 , 148138694 , Planar Blade ) Khail's Planar Blade gives Khail 10 Power.
07:03:39: ( 23 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 881 , 1817878418 , Thunder Strike ) Khail's Thunder Strike critically hits Dungeon Practice Dummy for 881 Air damage. 
07:03:39: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 122 , 673870226 , Elemental Touch ) Khail's Elemental Touch hits Dungeon Practice Dummy for 122 Air damage. 
07:03:39: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849862 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 583 , 1817878418 , Thunder Strike ) Khail's Thunder Strike hits Dungeon Practice Dummy for 583 Air damage. 
07:03:40: ( 6 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 0 , 130745899 , Fiery Burst ) Khail gains Khail's Fiery Burst.
07:03:40: ( 9 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849857 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 0 , 790486949 , Enhanced Storm Burst ) Khail's Enhanced Storm Burst dissipates from Dungeon Practice Dummy.
07:03:40: ( 8 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849857 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 0 , 1580629321 , Enhanced Fiery Burst ) Dungeon Practice Dummy is afflicted by Khail's Enhanced Fiery Burst.
07:03:40: ( 23 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849857 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 873 , 1817878418 , Thunder Strike ) Khail's Thunder Strike critically hits Dungeon Practice Dummy for 873 Air damage. 
07:03:40: ( 27 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 10 , 148138694 , Planar Blade ) Khail's Planar Blade gives Khail 10 Power.
07:03:40: ( 7 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 0 , 130745899 , Fiery Burst ) Khail's Fiery Burst fades from Khail.
07:03:40: ( 8 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 0 , 1509965523 , Fiery Burst ) Dungeon Practice Dummy is afflicted by Khail's Fiery Burst.
07:03:41: ( 27 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 1 , 740830348 , Weapon Master ) Khail's Weapon Master gives Khail 1 .
07:03:41: ( 6 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 0 , 1579969472 , Pact ) Khail gains Khail's Pact.
07:03:41: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 497 , 1817878418 , Thunder Strike ) Khail's Thunder Strike hits Dungeon Practice Dummy for 497 Air damage. 
07:03:41: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 122 , 673870226 , Elemental Touch ) Khail's Elemental Touch hits Dungeon Practice Dummy for 122 Air damage. 
07:03:41: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 108 , 548293169 , Auto Attack ) Khail's Auto Attack hits Dungeon Practice Dummy for 108 Physical damage. 
07:03:41: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 238 , 1509965523 , Fiery Burst ) Khail's Fiery Burst hits Dungeon Practice Dummy for 238 Fire damage. 
07:03:41: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849862 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 577 , 1817878418 , Thunder Strike ) Khail's Thunder Strike hits Dungeon Practice Dummy for 577 Air damage. 
07:03:41: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849857 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 573 , 1817878418 , Thunder Strike ) Khail's Thunder Strike hits Dungeon Practice Dummy for 573 Air damage. 
07:03:42: ( 4 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 238 , 1509965523 , Fiery Burst ) Dungeon Practice Dummy suffers 238 Fire damage from Khail's Fiery Burst. 
07:03:42: ( 7 , T=P#R=O#211669182636733647 , T=P#R=O#211669182636733647 , T=X#R=X#0 , T=X#R=X#0 , Sxyarmageddon , Sxyarmageddon , 0 , 877833576 , Aggressive Block ) Sxyarmageddon's Aggressive Block fades from Sxyarmageddon.
07:03:42: ( 1 , T=P#R=O#211669182710270340 , T=X#R=X#0 , T=X#R=X#0 , T=X#R=X#0 , Rexxx , Unknown , 0 , 1436062628 , Salvage Armor ) Rexxx begins casting Salvage Armor.
07:03:42: ( 6 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 0 , 1579969472 , Pact ) Khail gains Khail's Pact.
07:03:42: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 479 , 1817878418 , Thunder Strike ) Khail's Thunder Strike hits Dungeon Practice Dummy for 479 Air damage. 
07:03:42: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 122 , 673870226 , Elemental Touch ) Khail's Elemental Touch hits Dungeon Practice Dummy for 122 Air damage. 
07:03:43: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849862 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 577 , 1817878418 , Thunder Strike ) Khail's Thunder Strike hits Dungeon Practice Dummy for 577 Air damage. 
07:03:43: ( 6 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 0 , 1579969472 , Pact ) Khail gains Khail's Pact.
07:03:43: ( 9 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 0 , 790486949 , Enhanced Storm Burst ) Khail's Enhanced Storm Burst dissipates from Dungeon Practice Dummy.
07:03:43: ( 4 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 238 , 1509965523 , Fiery Burst ) Dungeon Practice Dummy suffers 238 Fire damage from Khail's Fiery Burst. 
07:03:43: ( 9 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849862 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 0 , 790486949 , Enhanced Storm Burst ) Khail's Enhanced Storm Burst dissipates from Dungeon Practice Dummy.
07:03:43: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849857 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 575 , 1817878418 , Thunder Strike ) Khail's Thunder Strike hits Dungeon Practice Dummy for 575 Air damage. 
07:03:44: ( 7 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 0 , 1281552105 , Invigorating Runeshard ) Khail's Invigorating Runeshard fades from Khail.
07:03:44: ( 6 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 0 , 1281552105 , Invigorating Runeshard ) Khail gains Khail's Invigorating Runeshard.
07:03:44: ( 9 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 0 , 1509965523 , Fiery Burst ) Khail's Fiery Burst dissipates from Dungeon Practice Dummy.
07:03:44: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 405 , 1817878418 , Thunder Strike ) Khail's Thunder Strike hits Dungeon Practice Dummy for 405 Air damage. 
07:03:44: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 94 , 673870226 , Elemental Touch ) Khail's Elemental Touch hits Dungeon Practice Dummy for 94 Air damage. 
07:03:44: ( 4 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 238 , 1509965523 , Fiery Burst ) Dungeon Practice Dummy suffers 238 Fire damage from Khail's Fiery Burst. 
07:03:44: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849862 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 444 , 1817878418 , Thunder Strike ) Khail's Thunder Strike hits Dungeon Practice Dummy for 444 Air damage. 
07:03:45: ( 23 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849857 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 873 , 1817878418 , Thunder Strike ) Khail's Thunder Strike critically hits Dungeon Practice Dummy for 873 Air damage. 
07:03:45: ( 27 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 10 , 148138694 , Planar Blade ) Khail's Planar Blade gives Khail 10 Power.
07:03:45: ( 6 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 0 , 130745899 , Fiery Burst ) Khail gains Khail's Fiery Burst.
07:03:45: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 133 , 548293169 , Auto Attack ) Khail's Auto Attack hits Dungeon Practice Dummy for 133 Physical damage. 
07:03:45: ( 7 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 0 , 130745899 , Fiery Burst ) Khail's Fiery Burst fades from Khail.
07:03:45: ( 8 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 0 , 1509965523 , Fiery Burst ) Dungeon Practice Dummy is afflicted by Khail's Fiery Burst.
07:03:46: ( 9 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849857 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 0 , 1580629321 , Enhanced Fiery Burst ) Khail's Enhanced Fiery Burst dissipates from Dungeon Practice Dummy.
07:03:46: ( 26 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 0 , 1330759450 , Stonespear ) Dungeon Practice Dummy is immune to Khail's Stonespear.
07:03:46: ( 27 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 1 , 740830348 , Weapon Master ) Khail's Weapon Master gives Khail 1 .
07:03:46: ( 8 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 0 , 1580629321 , Enhanced Fiery Burst ) Dungeon Practice Dummy is afflicted by Khail's Enhanced Fiery Burst.
07:03:46: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 483 , 1898699290 , Stonespear ) Khail's Stonespear hits Dungeon Practice Dummy for 483 Earth damage. 
07:03:46: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 94 , 673870226 , Elemental Touch ) Khail's Elemental Touch hits Dungeon Practice Dummy for 94 Air damage. 
07:03:46: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 238 , 1509965523 , Fiery Burst ) Khail's Fiery Burst hits Dungeon Practice Dummy for 238 Fire damage. 
07:03:46: ( 6 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 0 , 1579969472 , Pact ) Khail gains Khail's Pact.
07:03:47: ( 7 , T=P#R=O#211669182660355923 , T=P#R=O#211669182660355923 , T=X#R=X#0 , T=X#R=X#0 , Theoretically , Theoretically , 0 , 614944998 , Ground of Strength ) Theoretically's Ground of Strength fades from Theoretically.
07:03:47: ( 6 , T=P#R=O#211669182660355923 , T=P#R=O#211669182660355923 , T=X#R=X#0 , T=X#R=X#0 , Theoretically , Theoretically , 0 , 495744271 , Burning Shield ) Theoretically gains Theoretically's Burning Shield.
07:03:47: ( 7 , T=P#R=O#211669182636733647 , T=P#R=O#211669182636733647 , T=X#R=X#0 , T=X#R=X#0 , Sxyarmageddon , Sxyarmageddon , 0 , 2002272264 , Abyssal Shield ) Sxyarmageddon's Abyssal Shield fades from Sxyarmageddon.
07:03:47: ( 27 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 10 , 148138694 , Planar Blade ) Khail's Planar Blade gives Khail 10 Power.
07:03:47: ( 27 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 10 , 148138694 , Planar Blade ) Khail's Planar Blade gives Khail 10 Power.
07:03:47: ( 23 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 604 , 217863452 , Discharge ) Khail's Discharge critically hits Dungeon Practice Dummy for 604 Air damage. 
07:03:47: ( 23 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 604 , 217863452 , Discharge ) Khail's Discharge critically hits Dungeon Practice Dummy for 604 Air damage. 
07:03:47: ( 3 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 118 , 673870226 , Elemental Touch ) Khail's Elemental Touch hits Dungeon Practice Dummy for 118 Air damage. 
07:03:47: ( 4 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 238 , 1509965523 , Fiery Burst ) Dungeon Practice Dummy suffers 238 Fire damage from Khail's Fiery Burst. 
07:03:48: ( 23 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 357 , 1509965523 , Fiery Burst ) Khail's Fiery Burst critically hits Dungeon Practice Dummy for 357 Fire damage. 
07:03:49: ( 9 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 0 , 1509965523 , Fiery Burst ) Khail's Fiery Burst dissipates from Dungeon Practice Dummy.
07:03:49: ( 4 , T=P#R=O#211669182592419655 , T=N#R=O#9223372041367849881 , T=X#R=X#0 , T=X#R=X#0 , Khail , Dungeon Practice Dummy , 238 , 1509965523 , Fiery Burst ) Dungeon Practice Dummy suffers 238 Fire damage from Khail's Fiery Burst. 
07:03:49: ( 6 , T=P#R=O#211669182660355923 , T=P#R=O#211669182660355923 , T=X#R=X#0 , T=X#R=X#0 , Theoretically , Theoretically , 0 , 614944998 , Ground of Strength ) Theoretically gains Theoretically's Ground of Strength.
07:03:49: ( 6 , T=P#R=O#211669182592419655 , T=P#R=O#211669182592419655 , T=X#R=X#0 , T=X#R=X#0 , Khail , Khail , 0 , 450193796 , Storm Burst ) Khail gains Khail's Storm Burst.
